,business_id,name,type,city,fulladdress,state,stars,Weighted_stars,userreviewcount,Business_ReviewCount,pricerange,waiterservice,wheelchairaccessible,hastv,alcohol,takeout,attire,goodforkids,goodfordancing,goodforgroups,parking,goodforfood,ambience,music 
4451,34001,5203,10,51,6523,3,8,4,95,86,2,3,1,3,1,2,1,3,1,3,1,1,1,0
4452,58566,4794,10,51,6740,3,4,2,6,203,2,2,1,2,4,3,1,3,1,3,0,1,0,0
4453,68725,5186,10,82,6965,3,8,3,3,600,2,1,1,1,2,3,1,2,1,3,0,0,0,0
4454,18907,1087,10,51,5931,4,7,3,29,552,2,2,1,2,4,3,1,3,1,3,1,1,1,0
4455,51508,4829,10,77,2493,4,8,3,29,18,1,2,1,3,4,3,1,3,1,3,1,1,1,0
4456,9626,4852,10,51,2525,4,8,4,15,464,2,3,1,3,3,3,1,3,1,3,0,0,1,0
4457,22550,2241,10,51,5029,4,7,4,59,119,2,3,3,3,3,3,1,3,1,3,1,1,1,0
4458,39791,4831,10,20,6058,4,7,4,27,408,1,3,3,2,4,3,1,3,1,3,1,1,1,0
4459,6273,1938,10,51,3153,4,8,4,31,445,2,3,3,3,1,2,1,3,1,3,1,1,1,0
4460,31236,4506,10,64,605,4,6,2,9,393,1,2,3,3,4,3,1,3,1,3,1,1,1,0
4461,50038,363,10,51,2112,4,6,3,6,54,1,3,1,2,4,3,1,3,1,3,0,1,0,0
4462,49944,4228,10,81,1262,7,7,3,3,108,1,3,1,3,1,3,1,3,1,3,0,0,0,0
4463,56710,2165,10,51,1048,7,7,3,64,127,2,3,3,3,3,3,1,2,2,3,1,1,1,1
4464,55336,4833,10,82,2045,7,6,3,20,414,1,2,1,2,4,3,1,3,1,3,1,1,1,0
4465,48941,4497,10,51,4165,7,8,4,54,101,2,3,3,3,4,3,1,3,1,3,1,1,1,0
4466,57018,2213,10,20,2218,7,6,3,17,496,2,3,3,2,4,3,1,3,1,3,0,1,0,0
4467,12493,3266,10,51,5893,5,6,3,58,73,2,3,1,2,1,3,1,3,1,3,1,1,1,0
4468,40867,1646,10,20,6729,5,7,3,65,119,2,3,3,3,1,3,1,3,1,3,2,1,1,0
4469,26781,5169,10,51,3945,5,8,4,12,460,1,3,1,3,1,3,1,3,1,3,1,1,1,0
4470,61884,4289,10,51,4631,5,9,4,25,531,2,3,3,3,1,3,1,3,1,3,1,1,1,0
4471,27450,4292,10,51,3525,5,8,4,52,126,2,3,3,3,1,3,1,3,1,3,1,2,1,0
4472,53864,1993,10,20,6036,6,5,2,6,132,2,1,1,2,2,3,1,3,1,3,0,0,0,0
4473,52737,3211,10,51,35,6,8,3,35,63,2,3,1,3,1,3,1,3,1,3,1,1,1,0
4474,34535,5174,10,40,6259,6,8,4,37,16,2,3,3,3,3,3,1,3,1,3,1,1,1,0
4475,22085,1881,10,51,3171,6,8,4,34,471,2,3,1,2,3,3,1,3,1,3,0,1,0,0
4476,65865,1664,10,104,6469,7,8,4,28,560,2,3,3,3,1,3,1,3,1,3,1,1,1,0
4477,15753,1276,10,82,842,7,5,2,66,38,2,3,3,3,1,3,1,3,1,3,1,1,1,0
4478,61698,4296,10,82,3575,7,8,4,33,603,2,3,1,3,3,3,1,3,1,3,1,1,1,0
4479,47822,3639,10,51,3350,7,6,4,7,225,1,1,1,2,4,3,1,3,1,2,0,0,0,0
4480,6708,5218,10,51,3228,7,7,4,5,22,4,1,1,2,1,2,1,2,1,3,0,0,0,0
4481,28793,4270,10,51,4886,7,9,5,9,108,3,1,1,2,2,3,1,3,1,3,0,0,0,0
4482,58833,5144,10,81,6294,7,7,3,5,94,2,2,1,3,4,3,1,3,1,3,0,0,0,0
4483,31891,2756,10,20,5185,7,6,2,2,431,5,1,1,1,2,1,2,1,1,1,0,0,0,0
4484,49770,4405,10,104,3031,7,6,3,27,542,1,3,1,3,1,3,1,3,1,2,0,1,1,0
4485,54415,1980,10,46,278,7,9,4,35,484,2,3,3,3,1,3,1,3,1,3,1,1,1,0
4486,13353,3160,10,20,713,6,6,1,1,356,5,1,1,1,2,1,2,2,1,3,0,0,0,0
4487,15576,5269,10,104,2126,6,8,5,4,22,2,3,3,3,3,3,1,3,2,3,1,0,0,1
4488,52901,1053,10,64,744,6,9,5,3,54,2,3,1,3,2,3,1,3,1,3,0,0,0,0
4489,47560,4477,10,56,2557,6,6,3,7,81,2,3,1,3,2,3,3,2,1,3,0,0,0,0
4490,22715,4278,11,85,634,6,5,2,26,607,2,3,3,2,1,3,1,3,1,3,1,1,1,0
4491,63039,51,11,18,4993,6,6,2,9,375,1,2,3,3,4,3,1,3,1,3,1,1,2,0
4492,52823,1987,11,64,415,6,6,3,99,183,2,3,3,3,1,3,1,3,1,3,1,1,1,0
4493,15945,875,11,93,5428,6,6,3,16,316,1,2,3,3,4,3,1,3,1,3,1,1,0,0
4494,63915,4826,11,51,3537,6,6,3,191,411,2,3,3,3,1,2,1,3,1,3,1,1,1,0
4495,65456,2366,11,51,3941,6,5,2,72,160,2,3,3,3,1,2,1,3,1,3,1,1,1,0
4496,72132,2157,11,51,3530,6,8,4,186,479,2,3,3,3,4,3,1,3,1,3,1,1,1,0
4497,24240,1409,11,51,6545,4,8,4,3,1,2,3,3,1,1,3,1,3,1,3,0,0,0,0
4498,73583,3885,11,51,6548,4,8,5,3,495,2,3,1,2,2,3,1,3,1,3,0,1,0,0
4499,23432,2698,11,85,3594,4,5,3,131,264,1,3,3,2,4,3,1,3,1,3,1,1,1,0
4500,1904,907,11,20,6004,5,7,3,21,460,2,3,3,2,4,3,1,3,1,3,1,1,1,0
4501,25441,5183,11,82,1501,5,6,3,22,381,1,2,1,2,4,3,1,3,1,2,1,1,1,0
4502,42995,4392,11,19,2796,5,6,3,68,129,2,3,3,3,3,3,1,3,1,3,1,1,1,0
4503,11791,5163,11,18,5528,5,6,2,27,502,1,2,3,2,4,3,1,3,1,3,1,1,2,0
4504,24554,3189,11,51,6726,7,5,3,170,532,2,3,3,2,3,3,1,3,1,3,1,2,1,0
4505,21511,2334,11,51,2855,7,5,3,66,112,2,3,3,3,1,3,1,3,1,3,1,1,1,0
4506,23716,2232,11,51,6549,7,6,3,50,18,2,3,3,3,3,3,1,3,1,3,1,2,1,0
4507,50130,4391,11,82,3791,7,6,3,65,93,2,3,3,3,1,3,1,3,1,3,1,1,1,0
4508,31942,1101,11,51,3559,7,5,2,104,263,2,3,3,3,1,3,1,3,1,3,1,2,1,0
4509,10882,3240,11,41,4335,7,6,3,104,195,2,3,3,3,3,3,1,3,1,3,1,1,1,0
4510,57935,3043,11,51,3517,7,6,4,95,198,1,3,3,3,4,3,1,3,1,3,1,1,1,0
4511,11749,2364,11,64,2579,7,5,3,29,484,2,3,3,3,3,3,1,3,1,3,1,1,1,0
4512,315,921,11,19,4410,7,7,4,95,185,2,3,3,2,1,3,1,3,1,3,1,1,1,0
4513,41651,2780,11,51,5201,7,8,4,30,502,1,2,3,2,4,3,1,3,1,3,1,1,1,0
4514,66752,3028,11,51,3793,7,5,2,106,188,2,3,3,3,1,3,1,3,1,3,1,1,1,0
4515,55075,258,11,18,1806,7,6,3,24,534,2,3,3,2,1,3,1,3,1,3,1,1,1,0
4516,1437,3243,11,85,518,6,7,3,45,100,1,2,2,2,4,3,1,3,1,2,1,1,1,0
4517,9850,1714,11,51,3455,6,5,3,54,128,2,3,3,3,1,3,1,3,1,3,1,2,1,0
4518,62816,2289,11,51,6255,4,7,3,74,145,1,3,3,3,4,3,1,3,1,3,1,1,1,0
4519,3546,2295,11,41,3956,4,6,2,42,610,2,3,3,3,3,3,1,3,1,3,1,2,1,0
4520,4488,2367,11,93,947,4,4,2,6,37,2,3,3,1,2,3,1,3,1,3,1,1,0,0
4521,43343,2363,11,85,3732,4,6,3,21,538,2,3,3,2,1,3,1,3,1,3,1,2,1,0
4522,3351,3426,11,58,325,4,7,4,75,38,2,3,3,2,4,3,1,3,1,3,1,1,1,0
4523,7036,5095,11,51,2476,4,8,4,52,620,2,3,3,2,1,3,1,3,1,3,1,1,1,0
4524,31534,1765,11,18,6343,6,7,2,5,81,2,3,3,3,3,3,1,3,1,3,1,1,0,0
4525,21059,2003,11,51,4199,6,6,3,166,320,2,3,3,2,1,3,1,3,1,3,1,1,1,0
4526,4691,2604,11,85,2026,6,7,4,25,554,2,3,3,3,1,3,1,3,1,3,1,1,1,0
4527,50949,2174,11,82,5797,6,7,3,33,607,2,3,3,3,4,3,1,3,1,3,1,1,1,0
4528,63062,4393,11,41,5483,6,6,3,35,534,2,3,3,3,3,3,1,3,1,3,1,1,1,0
4529,44918,4232,11,19,872,6,6,3,16,432,2,3,3,2,3,3,1,3,1,3,1,1,1,0
4530,68693,3307,11,81,5828,4,5,1,9,70,1,2,1,3,4,3,1,3,1,3,0,0,0,0
4531,22118,3940,11,51,5020,4,4,1,14,259,2,3,1,3,2,3,1,3,1,2,0,1,1,0
4532,66699,4253,11,51,4057,4,6,3,192,433,2,3,3,3,1,2,1,3,1,3,1,1,1,0
4533,70974,3674,11,93,948,4,5,3,40,538,2,3,1,2,3,3,1,3,1,3,1,1,1,0
4534,65747,1835,11,51,5395,4,7,4,102,186,2,2,3,2,4,3,1,3,1,3,1,1,1,0
4535,59145,625,11,41,3950,4,7,3,64,82,2,3,1,3,1,3,1,3,1,3,1,2,1,0
4536,68682,2294,11,65,1633,5,6,3,45,542,2,3,3,2,1,3,1,3,1,3,2,2,1,0
4537,44245,2720,11,51,6547,5,7,4,16,248,2,3,3,3,1,3,1,3,1,3,1,1,1,0
4538,29301,4152,11,51,5903,5,7,4,269,479,2,3,3,2,3,3,1,3,1,3,1,2,1,0
4539,31414,2358,11,51,5137,5,8,4,460,15,1,3,3,3,4,3,1,3,1,3,1,1,1,0
4540,49810,1830,11,85,1839,5,6,3,36,595,2,3,2,3,1,3,1,3,2,3,1,1,1,1
4541,62837,4172,11,18,5052,5,5,2,16,471,2,2,3,2,4,3,1,3,1,3,1,1,1,0
4542,47018,5220,11,93,1331,5,7,4,73,96,2,3,1,3,3,3,1,3,1,3,1,2,1,0
4543,55979,1265,11,51,5447,5,7,4,49,83,2,3,1,3,1,3,1,3,1,3,1,1,1,0
4544,15343,567,11,51,2199,5,8,4,289,469,1,2,3,3,4,3,1,3,1,3,1,1,1,0
4545,49557,1844,11,104,5502,5,6,3,15,471,1,2,3,2,4,3,1,3,1,2,2,1,1,0
4546,54862,5161,11,51,5381,5,5,3,106,167,2,3,1,3,1,3,1,3,1,3,1,1,1,0
4547,68025,2289,11,77,4037,5,7,3,40,25,2,3,1,2,4,3,1,3,1,3,1,1,1,0
4548,9154,4227,11,85,2013,6,8,4,18,326,1,2,1,2,4,3,1,3,1,3,1,0,1,0
4549,54683,3405,11,51,6891,5,4,2,44,83,2,2,1,3,3,3,1,3,1,2,1,1,1,0
4550,3154,2296,11,18,3520,5,7,3,14,326,1,2,1,2,4,3,1,3,1,2,1,1,1,0
4551,14966,2369,11,41,61,5,6,2,26,521,2,3,3,3,3,3,1,3,1,3,1,1,1,0
4552,35654,1663,11,51,4053,5,8,4,158,137,2,3,1,3,1,3,1,3,1,3,1,1,1,0
4553,18946,4295,11,51,4075,5,7,3,4,495,1,3,1,2,4,3,1,2,1,3,0,0,0,0
4554,1083,2367,11,20,5684,5,7,4,6,132,2,2,1,2,4,3,1,3,1,3,0,0,0,0
4555,57738,3598,11,51,3162,5,8,4,48,40,2,3,3,3,1,3,1,3,2,3,1,1,1,0
4556,21536,4129,11,56,500,5,6,3,41,527,2,3,2,2,3,3,1,3,1,3,1,1,1,0
4557,51636,2358,11,51,3747,5,7,4,119,198,1,3,3,3,4,3,1,3,1,3,1,1,1,0
4558,20580,5162,11,51,5396,5,7,5,1,431,2,1,1,2,4,3,1,3,1,3,0,0,0,0
4559,39306,2034,11,51,5394,8,6,4,3,571,1,1,1,2,4,3,1,3,1,3,0,0,0,0
4560,55699,568,11,51,2199,8,7,4,5,571,1,2,1,3,2,3,1,3,1,3,0,1,0,0
4561,35677,3672,11,51,5395,8,6,3,6,22,1,1,1,2,4,3,1,3,1,3,0,1,0,0
4562,31011,1729,11,19,1950,8,7,4,48,76,2,3,3,3,1,3,1,3,1,3,1,1,1,0
4563,17693,2365,11,46,2570,8,8,4,77,143,1,3,1,3,4,3,1,3,1,3,1,1,1,0
4564,25110,2368,11,82,4105,8,4,2,4,22,1,2,1,2,4,3,1,3,1,3,0,0,0,0
4565,23824,2854,11,108,1836,8,7,3,16,381,2,3,3,2,1,3,1,3,1,3,2,1,1,0
4566,2083,2992,11,51,5150,8,8,4,97,76,2,3,3,2,1,3,1,3,1,3,1,1,1,0
4567,25577,5260,11,51,3941,8,8,3,18,408,2,3,1,3,3,3,1,2,3,3,1,1,1,0
4568,25731,4223,11,56,14,8,6,3,81,23,2,3,1,2,3,3,1,2,1,3,2,1,1,0
4569,48619,5157,11,51,6546,6,8,4,3,539,2,1,1,1,2,1,2,3,1,1,0,0,0,0
4570,3283,469,11,58,848,6,5,3,15,225,2,3,1,2,4,3,1,3,1,3,0,1,0,0
4571,13380,297,11,64,2710,6,6,2,13,214,2,2,1,2,2,3,1,3,1,3,0,0,0,0
4572,57876,824,11,85,501,6,6,3,23,515,1,2,1,2,4,3,1,3,1,2,1,1,1,0
4573,2781,3140,11,56,5615,6,7,3,9,81,2,3,3,3,1,3,1,3,1,3,1,1,1,0
4574,22637,3087,11,85,4716,6,7,4,9,288,2,3,3,2,4,3,1,3,1,3,1,1,1,0
4575,40720,328,11,51,4511,6,7,3,11,192,1,1,1,3,3,2,1,2,2,3,0,0,0,0
4576,25519,1765,11,51,4449,6,7,3,23,509,2,3,3,3,1,3,1,3,2,3,1,1,1,0
4577,41959,4599,11,51,5217,6,7,3,9,192,1,2,1,2,4,3,1,3,1,3,0,1,1,0
4578,71767,2077,11,51,4444,6,6,3,111,123,2,3,1,3,1,2,1,3,1,3,1,1,1,0
4579,46811,3796,11,18,6749,6,5,2,4,571,1,2,1,2,2,3,1,3,1,3,0,0,0,0
4580,41234,5210,11,18,5574,6,7,4,17,225,2,3,1,2,2,3,1,3,2,3,0,0,1,0
4581,34535,5174,11,40,6259,7,8,4,37,16,2,3,3,3,3,3,1,3,1,3,1,1,1,0
4582,65865,1664,11,104,6469,7,8,4,28,560,2,3,3,3,1,3,1,3,1,3,1,1,1,0
4583,58479,1685,11,46,717,7,7,3,469,544,2,3,1,3,3,2,1,3,1,3,1,1,1,0
4584,71577,613,11,64,1722,7,9,4,5,600,2,3,3,3,3,3,1,3,2,3,1,0,0,0
4585,68440,259,11,108,5448,7,5,2,3,600,2,2,1,2,4,3,1,3,1,3,0,1,0,0
4586,20522,1191,11,51,5949,5,6,4,2,132,2,1,1,2,2,2,1,3,1,3,0,0,0,0
4587,52473,2350,6,85,980,5,6,4,2,54,1,1,3,3,2,3,1,3,1,2,0,0,0,0
4588,69702,3901,6,85,781,5,6,3,16,326,1,2,3,3,3,3,1,3,1,3,1,1,1,0
4589,52861,939,6,85,704,5,5,2,26,502,2,3,1,2,1,3,1,3,1,3,1,1,1,0
4590,15554,5266,6,85,3597,5,6,4,6,181,1,2,3,2,4,3,1,3,1,3,1,1,1,0
4591,16409,4049,6,20,707,3,6,2,4,146,1,3,1,2,4,3,1,3,1,3,1,1,1,0
4592,12965,4054,6,20,1802,3,6,3,6,146,1,3,3,2,4,3,1,3,1,3,1,1,1,0
4593,21135,3161,6,20,4353,3,6,3,3,37,1,2,1,2,4,3,1,3,1,3,1,1,1,0
4594,43774,3038,6,20,4433,3,7,4,6,108,1,3,3,3,4,3,1,3,1,2,1,1,1,0
4595,43053,4050,6,20,6681,3,8,4,3,94,1,2,1,3,4,3,1,3,1,3,1,1,1,0
4596,17802,4054,6,20,84,3,7,3,3,22,1,2,3,3,2,3,1,3,1,3,0,1,0,0
4597,32694,4054,6,20,476,6,6,3,8,192,1,3,3,2,4,3,1,3,1,3,1,1,1,0
4598,710,825,6,20,2308,6,6,3,1,356,1,3,1,2,2,3,1,3,1,2,0,1,0,0
4599,64457,5267,6,18,5108,6,7,3,34,595,1,2,3,3,1,3,1,3,1,3,1,1,1,0
4600,62027,5263,6,82,4574,6,6,2,62,51,1,2,3,2,4,3,1,3,1,3,1,1,1,0
4601,39803,1823,6,82,1694,7,6,4,42,521,2,3,3,3,3,3,1,3,1,3,1,1,1,0
4602,55291,3874,6,82,4219,7,7,3,31,98,2,3,3,3,1,3,1,3,1,3,1,1,1,0
4603,65000,2216,6,82,4227,4,5,2,18,408,1,2,3,3,4,3,1,3,1,3,1,1,1,0
4604,46341,3168,6,82,303,4,7,3,40,67,1,2,3,2,4,3,1,3,1,3,1,1,1,0
4605,27735,1870,6,93,5558,4,7,4,23,572,1,3,3,2,1,3,1,3,1,3,1,1,1,0
4606,15662,590,6,104,3113,4,7,3,36,2,2,3,3,2,3,3,1,3,1,3,1,1,1,0
4607,59196,1822,6,81,5714,4,8,4,93,279,1,2,3,2,4,3,1,3,1,3,1,1,1,0
4608,42789,2381,6,46,714,4,8,3,37,11,2,2,3,2,4,3,1,3,1,3,2,1,1,0
4609,35713,4226,6,51,1656,5,5,2,41,592,1,2,3,3,4,3,1,3,1,3,1,1,1,0
4610,7226,1867,6,51,4593,5,7,3,13,393,1,2,3,2,4,3,1,3,1,3,1,1,1,0
4611,60592,1687,6,85,1453,5,5,2,18,388,1,3,1,3,4,3,1,3,1,2,1,2,1,0
4612,32731,2945,6,85,945,5,7,4,16,477,1,2,3,3,4,3,1,3,1,3,1,1,1,0
4613,15906,2579,6,85,6529,5,6,4,5,157,1,3,2,3,4,3,1,3,1,2,1,1,1,0
4614,29419,4054,6,20,1227,5,5,3,6,181,1,3,1,2,3,3,1,3,1,3,1,1,0,0
4615,27220,751,6,20,4285,6,7,3,8,170,1,3,3,3,4,3,1,3,1,3,1,1,0,0
4616,46230,4049,6,20,2131,6,7,4,10,146,1,2,3,2,4,3,1,3,1,3,1,1,1,0
4617,39074,85,6,20,6049,6,5,2,18,357,1,3,3,2,1,3,1,3,1,3,0,1,1,0
4618,50408,3372,6,56,2970,6,6,3,32,9,1,2,3,3,1,3,1,3,1,3,1,1,1,0
4619,24782,2889,6,56,5099,6,8,4,44,62,1,2,2,2,4,3,1,3,1,2,2,1,1,0
4620,11675,4944,6,33,2757,6,5,3,7,146,2,3,3,3,3,3,1,2,1,3,1,0,0,0
4621,55407,3168,6,108,74,6,6,3,10,288,1,2,3,2,4,3,1,3,1,2,1,2,0,0
4622,11461,1052,6,82,2865,6,5,2,27,453,2,3,3,3,4,3,1,3,1,3,2,1,1,0
4623,9056,2880,6,82,2653,6,8,4,46,25,1,2,3,2,1,3,1,3,1,3,1,1,1,0
4624,2805,1052,6,82,3663,6,7,4,78,63,2,3,3,3,1,3,1,3,1,2,1,1,1,0
4625,38652,224,6,82,2253,6,7,3,7,203,1,2,3,3,4,3,1,3,1,3,0,1,1,0
4626,5896,1868,6,82,1528,6,6,3,23,496,1,2,3,3,4,3,1,3,1,3,1,1,1,0
4627,7125,4612,6,82,5553,7,7,4,38,527,1,3,3,2,1,3,1,3,1,3,1,1,1,0
4628,43179,2339,6,82,3837,7,8,4,77,63,1,2,3,2,4,3,1,3,1,3,1,1,1,0
4629,18144,1872,6,64,1558,7,8,3,10,408,1,2,1,3,4,3,1,3,1,2,0,1,1,0
4630,39416,3491,6,93,5617,7,5,2,50,41,2,3,3,3,3,3,1,2,2,3,2,1,1,1
4631,70454,3076,6,104,4601,7,6,3,76,141,2,3,3,3,3,3,1,3,1,3,1,1,1,0
4632,44695,3351,6,41,4349,7,7,3,12,237,1,3,1,3,4,3,1,3,1,3,1,1,1,0
4633,12805,3393,6,51,6112,7,6,3,97,299,2,3,3,2,3,3,1,3,1,3,1,1,1,0
4634,5582,1945,6,51,5711,7,7,3,60,72,2,3,3,3,3,3,1,3,1,3,1,1,1,0
4635,72646,3392,6,51,3738,7,7,3,125,358,2,3,3,2,3,3,1,3,1,3,1,1,1,0
4636,42743,4204,6,51,4153,7,7,4,106,210,2,2,3,3,3,3,1,3,1,3,1,1,1,1
4637,47609,1867,6,51,5865,7,6,3,18,471,1,2,3,2,4,3,1,3,1,3,1,1,0,0
4638,48877,3156,6,56,2180,7,6,3,23,484,1,3,3,3,3,3,1,3,2,3,1,2,1,0
4639,47576,1291,6,82,879,5,8,4,85,150,2,3,3,2,3,3,1,3,1,3,1,1,1,0
4640,6393,2106,6,20,485,5,7,3,48,91,2,3,3,3,3,3,1,3,1,3,1,1,1,0
4641,62826,3809,6,40,1914,5,6,3,123,126,2,3,3,2,3,3,1,2,1,3,1,2,1,0
4642,62119,3451,6,104,5053,6,7,3,69,95,1,3,3,3,4,3,1,3,1,3,1,1,1,0
4643,34994,288,6,51,4310,6,8,4,254,231,1,3,3,2,4,3,1,3,1,3,1,1,1,0
4644,43162,1824,6,82,6167,6,8,3,58,84,2,3,3,3,3,3,1,3,1,3,1,1,1,0
4645,11916,2453,6,104,4462,6,3,2,3,356,2,3,3,1,3,3,1,2,1,3,0,0,0,0
4646,45744,4595,6,51,3608,6,8,3,79,239,2,3,3,3,3,3,1,3,1,3,1,1,1,0
4647,61960,3076,6,82,249,6,5,2,58,63,2,3,3,3,3,3,1,3,1,3,1,1,1,0
4648,61896,5263,6,82,1323,6,6,3,68,82,1,2,3,2,4,3,1,3,1,3,1,1,1,0
4649,72102,1693,6,64,1894,6,7,4,20,612,1,2,3,3,3,3,1,3,1,3,1,1,1,0
4650,9020,2275,6,82,3208,6,6,3,17,288,1,2,3,3,4,3,1,3,1,3,1,1,1,0
4651,4799,3030,6,34,4026,6,8,4,9,534,2,3,1,3,3,3,1,3,1,3,1,1,1,0
4652,5007,3040,6,2,3377,6,8,3,11,366,1,2,3,3,4,3,1,3,1,3,1,1,1,0
4653,73584,628,6,104,721,6,7,4,30,603,2,3,3,3,4,3,1,3,1,3,1,1,1,0
4654,40686,5265,6,19,1733,8,6,3,33,572,2,3,3,3,3,3,1,3,2,3,1,1,1,0
4655,5661,1818,6,46,4771,8,8,3,45,144,2,3,3,3,1,3,1,3,1,3,1,1,1,0
4656,20727,5184,6,51,5935,8,8,3,123,301,1,2,3,3,4,3,1,3,1,3,1,1,1,0
4657,36657,2945,6,85,6438,8,6,3,6,278,1,2,3,2,4,3,1,3,1,3,1,1,0,0
4658,26435,1171,6,43,1182,8,6,2,41,620,2,3,3,3,3,3,1,3,1,3,1,1,1,0
4659,63530,3276,6,82,4112,8,6,3,2,22,1,1,1,1,4,1,2,1,1,1,0,0,0,0
4660,5394,2843,6,51,5514,6,7,3,65,222,2,3,3,3,1,3,1,3,1,3,1,2,1,0
4661,1646,820,6,82,5590,6,8,4,69,147,1,2,3,3,4,3,1,3,1,3,1,1,1,0
4662,28839,5233,6,82,3645,6,8,4,87,249,1,2,3,3,4,3,1,3,1,3,1,1,1,0
4663,14369,4686,6,104,342,6,7,3,28,603,1,2,3,3,4,3,1,3,1,2,2,1,1,0
4664,66692,1863,6,19,1631,6,7,3,37,612,1,2,3,3,4,3,1,3,1,3,1,1,1,0
4665,22918,1820,6,93,1087,6,7,3,25,583,1,2,3,2,4,3,1,3,1,3,1,1,1,0
4666,48802,4620,6,19,5005,6,8,4,53,18,1,2,3,3,4,3,1,3,1,3,1,1,1,0
4667,76134,4160,6,19,3658,6,7,3,75,91,1,2,3,3,1,3,1,3,1,3,1,1,1,0
4668,18730,5268,6,104,3972,6,4,3,3,356,5,1,1,1,2,1,2,1,1,1,0,0,0,0
4669,61992,1871,6,81,6108,6,7,3,16,366,1,2,3,3,4,3,1,3,1,3,1,1,1,0
4670,13770,3499,6,19,1696,6,7,4,90,110,2,3,3,2,1,3,1,3,1,3,1,1,1,0
4671,6002,230,6,101,2285,6,8,4,10,423,2,3,2,2,3,3,1,3,1,3,1,1,1,0
4672,56994,1691,6,93,5851,7,8,4,74,189,1,2,3,3,4,3,1,3,1,3,1,1,1,0
4673,18825,2790,6,46,1414,7,7,3,46,574,1,2,3,3,4,3,1,3,1,3,1,1,1,0
4674,13854,3521,6,56,3689,7,7,3,30,502,1,3,3,3,3,3,1,3,1,3,1,1,1,0
4675,43417,1831,6,18,3244,7,5,4,5,600,1,2,1,3,3,2,1,2,2,3,0,0,0,3
4676,76712,227,6,110,4684,7,7,4,11,170,1,2,3,2,2,3,1,3,1,3,1,1,0,0
4677,48858,2606,6,20,5525,7,8,4,39,563,1,2,3,2,4,3,1,3,1,2,1,1,1,0
4678,25271,4619,6,82,2601,5,7,4,37,12,1,2,3,2,4,3,1,3,1,3,1,1,1,0
4679,2742,4041,6,93,6587,5,7,4,20,464,1,2,3,3,4,3,1,3,1,3,1,1,1,0
4680,38,1821,6,90,2562,5,8,4,28,7,1,2,3,3,4,3,1,3,1,3,1,1,1,0
4681,36511,823,6,3,6156,8,8,3,25,552,1,2,3,3,4,3,1,3,1,3,1,2,1,0
4682,30026,4618,6,85,2040,8,8,4,19,381,1,2,3,2,4,3,1,3,1,2,1,1,1,0
4683,249,1866,6,51,4795,8,6,2,20,477,1,2,3,2,4,3,1,3,1,3,1,1,1,0
4684,44994,631,6,64,3986,8,8,3,46,80,1,3,3,3,1,3,1,3,1,3,1,1,1,0
4685,7981,3153,6,102,1204,8,6,3,53,40,1,3,3,3,1,3,1,3,1,3,1,1,1,0
4686,7242,3258,6,104,6468,8,5,3,62,96,1,2,3,3,4,3,1,3,1,3,1,1,1,0
4687,38852,820,6,82,4202,7,7,3,16,414,1,2,3,3,4,3,1,3,1,3,1,1,1,0
4688,59309,5264,6,20,6728,7,8,4,15,399,1,2,3,2,1,3,1,3,1,3,1,1,1,0
4689,69381,2843,6,51,5594,7,7,3,78,199,2,2,3,2,1,3,1,3,1,3,1,1,1,0
4690,10607,4672,6,20,4417,7,7,3,26,563,1,3,3,3,1,3,1,3,1,3,1,1,1,0
4691,66542,3135,6,56,2569,7,5,3,10,94,1,2,3,2,4,3,1,3,1,2,1,2,0,0
4692,34109,2047,6,20,3360,7,6,3,26,445,1,3,2,2,1,3,1,3,1,3,1,1,1,0
4693,19999,1819,6,6,1012,7,7,4,54,35,1,2,2,3,4,3,1,3,1,3,1,1,1,0
4694,16836,5264,6,20,228,7,6,3,53,26,1,2,3,2,1,3,1,3,1,3,2,1,1,0
4695,39566,4025,6,41,4856,7,7,4,40,23,1,2,3,3,1,3,1,3,1,3,1,1,1,0
4696,42296,825,6,20,3030,7,8,5,2,539,1,2,1,2,4,3,1,3,1,2,0,0,0,0
4697,18194,86,6,20,921,7,6,3,7,237,1,1,1,3,4,3,1,3,1,2,0,0,0,0
4698,63400,1782,6,20,2434,7,9,4,2,356,1,2,1,2,4,3,1,3,1,3,0,0,0,0
4699,55238,4245,6,98,1173,5,8,4,2,356,1,3,1,3,2,3,1,2,1,2,0,0,0,0
4700,71042,5176,6,51,6625,5,7,3,44,46,2,3,3,3,4,3,1,3,1,3,1,1,1,0
4701,26297,226,6,82,6082,5,7,3,21,491,1,3,3,3,3,3,1,3,1,3,1,1,1,0
4702,65169,3382,6,85,3412,5,7,4,49,515,2,3,3,2,4,3,1,3,1,2,1,1,1,0
4703,72112,2558,6,85,1065,5,7,4,8,248,1,2,3,3,4,3,1,3,1,3,1,2,2,0
4704,44988,4049,6,20,1813,5,6,4,5,146,1,2,1,2,4,3,1,3,1,3,0,1,0,0
4705,1424,3075,6,41,6716,5,7,4,3,22,1,1,3,1,2,3,2,1,1,1,1,0,0,0
4706,69762,4619,6,82,2403,7,8,3,27,605,1,2,3,2,4,3,1,3,1,3,1,1,1,0
4707,158,1450,6,51,3405,7,7,3,275,533,4,3,1,2,3,2,3,2,1,3,1,2,1,0
4708,35849,166,6,51,2917,7,4,1,16,326,1,3,1,3,4,3,1,3,1,3,1,1,1,0
